Date,AA,ACRS,AEO,AHCO,AME,ANSS,APD,ARMK,AUR,AVTR,AWI,AXTA,BDN,BSY,BV,CABA,CCNE,CEIX,CMCSA,CNX,COHR,COR,CRS,CTLP,CUBE,CUBI,DGICA,DKS,DORM,DUOL,ECVT,ENS,EPAM,EQT,ESNT,ETRN,FCF,FIVE,FMC,FNB,FOLD,FOUR,FULT,GLPI,GMED,HCSG,HLNE,HRMY,HSY,HT,HWM,IRT,KHC,KMT,KOP,KRYS,KWR,LMB,LNC,LTHM,MATW,MDGL,MLYS,MNTK,MPB,MSA,NVRI,NWBI,OFLX,OLLI,OSUR,PENN,PFIS,PNC,PPG,PPL,RDN,SEIC,SEM,STBA,TFX,TGI,TOL,UGI,UHS,UHT,URBN,UTZ,UVSP,VPG,VSH,VSTS,VTRS,WAB,WCC,WMK,WST,WTRG,X,YORW,close_mkt_cap,mkt_cap_deleted_stock,adj_mkt_cap,divisor,gross_index_level,Index Value
2024-05-09,6596853811.2,78074036.64,4438780666.88,720877395.28,39026277374.4,28299369790.72,55496182843.68,8354179205.28,2530556540.16,16638534825.599998,5191625021.5199995,8000403986.64,798675590.96,12265663888.015999,487514604.16,469774177.08,403772573.28,2126060801.56,157373367552.0,3651934146.56,8118304251.84,38061356849.6,5049259106.4,345903400.24,9481408473.44,1391107000.68,200627899.01000002,11747257514.2,2427128922.4,6863938017.36,1006554971.5200001,3891343790.8799996,10288627616.960001,16333824270.720001,5863629423.28,5568466356.4800005,1389249921.6,7806442587.120001,8305729212.080001,4937017657.6,2715884178.2400002,3369874487.04,2803971440.64,11104677487.199999,7494140185.6,825523865.5999999,3889407571.2000003,1042241795.62,29491258697.12,,32039503993.199997,3771322120.56,28101966284.159996,2059793581.4399998,869701764.0,3874169288.92,2617431148.05,453592783.05,4906393876.8,,846833187.1,3241429953.1,261329005.44,250382668.79999998,317711912.4,7035304886.48,649259000.8000001,1401931240.72,220948673.76999998,4840402114.559999,354093858.96,2421778017.12,247037290.23999998,62171198509.44,31610727840.0,21024587960.32,4932818253.440001,8283969713.599999,3458222322.2400002,1180383744.0,9591434655.08,1076132428.8,13508891226.0,5186524640.64,10492013965.68,478935555.11999995,2759415143.64,1231945568.3200002,640419620.82,376089708.27,2899860242.3279996,1508571900.96,13398830521.6,29677299190.08,8848620117.4,1074147806.93,26861018073.600002,9394539933.599998,7584528606.719999,447827520.09,945243907201.674,0.0,947256488792.7501,0.9964316846188149,948628914347.7781,111.49318026668217
2024-05-10,6557237363.814401,74874281.03999999,4426108780.8,760969813.12,39221523612.0,28377141425.92,55496182843.68,8645074272.0,2250937032.96,16641892753.92,5189417134.72,7961744019.84,791101217.6,12372484727.679998,497811419.52000004,431104909.04,404578506.55999994,2092202479.16,160519200704.0,3587161665.92,7994690373.12,38134375424.799995,4981205944.08,398438217.0,9530523374.88,1403171112.6000001,200175694.88,11634525612.2,2429232609.44,6434963254.559999,1004502871.68,3907076986.7999997,10370063464.64,15893031411.839998,5884374618.48,5411491785.599999,1385266409.28,7573049049.599999,8368942492.16,4986175641.440001,2649922894.08,3591663868.7999997,2795169018.88,11114720152.800001,7531401292.800001,817047504.48,3867883828.48,1004578436.84,30176622048.32,,31575133920.0,3755715112.08,28491288235.2,2053465490.5600002,872100941.28,3780504300.76,2550908510.9100003,487150117.47,4915621152.0,,845804942.12,3215746577.3,247748706.0,279733747.2,315071647.2,7039014120.88,628920767.04,1395655809.9199998,220783218.72,4783217485.92,340407376.79999995,2400887756.96,250568228.64000002,62329415072.64001,31841308512.000004,21184581365.76,4932038730.96,8271893956.0,3492554854.32,1175588435.04,9554412945.119999,1078390049.28,13572990354.0,5184443370.72,10552455930.240002,478426320.08,2758745220.08,1223928568.96,643688518.13,373052015.69,2831801399.28,1495544509.76,13345043958.4,29852873028.960003,8876396734.4,1060943075.9599999,26757423884.64,9504750470.4,7540882352.639999,448528528.47,948580584684.7445,0.0,945243907201.674,0.9964316846188149,951977540786.0742,111.88674724053666
2024-05-13,7094929520.64,76154183.28,4389903392.0,747212610.9200001,39053841549.12,28352081676.800003,55438611892.32,8647670390.400002,2114622523.2,16312815778.56,5143051511.92,7997090275.200001,814665934.72,12223069356.960001,495039200.0,431870637.12,401959223.4,2101634440.4,162275964672.0,3618776805.28,8098943041.92,37854187868.799995,4911249196.8,377188178.76,9456851022.72,1406330760.96,198819082.48999998,11528320294.0,2456580540.96,6183731022.96,992190272.64,3888519883.92,10789684290.88,16239951717.44,5845996007.36,5523026349.12,1377299384.64,7617116360.879999,8268544929.679999,4963541749.6,2589697373.7599998,3625870191.36,2776763955.2000003,11179997479.2,7420782380.799999,829946314.88,3864520743.68,1006578261.1999999,30878198296.0,,31332969360.0,3752370753.1199994,28691848028.159996,2040809308.8,866502860.96,3770991450.4,2527722197.55,478429002.31,4952530252.8,,850946167.02,3312842266.2999997,237104687.52,280332748.8,317711912.4,7015645944.16,637525404.4,1402558783.8000002,219773942.91500002,4581841508.72,361463503.20000005,2365075882.4,240745800.0,62527185776.64001,31940128800.0,21213671075.84,4898519264.320001,8186156077.040001,3506079791.2000003,1171899735.84,9715621403.68,1101718794.24,13482183256.0,5132411622.72,10582676912.52,479572098.92,2789561703.84,1227268985.3600001,642125132.46,367093464.86,2856961784.88,1599763639.36,13578119065.599998,29235704383.2,8977907643.800001,1071376443.64,26307046311.36,9492639422.4,7532946670.08,447944354.82000005,950183417907.205,0.0,948580584684.7445,0.9964316846188149,953586113904.7357,112.07580423635297
2024-05-14,7029579161.599999,74874281.03999999,4462314169.599999,771189449.0400001,38709289365.12,28185218312.831997,55035615232.8,8738534534.4,2188022643.84,16866873951.359999,5187209247.92,8074410208.799999,824765099.2,12374714807.84,513256642.56000006,430339180.96,403369606.64,2106955033.92,162153399744.0,3729044242.56,8435530229.76,37670792377.6,5041644766.559999,382500688.32000005,9497035942.08,1413511779.96,199120551.91000003,11894995638.4,2406355012.88,6093150694.559999,981929773.44,3960327803.76,10584398091.52,16611360515.2,5826288071.92,5675870010.24,1388254043.52,7729188782.16,8207810601.76,5014821660.8,2672865949.44,3585595005.12,2790367697.9199996,11272892136.0,7317149926.400001,841739512.96,3884026635.52,995579227.22,30773551418.719997,,31590757440.0,3808110069.1199994,28448030240.640003,2089852013.1200001,863503889.3599999,3889048362.56,2544007822.4100003,474826802.57000005,4992794726.400001,,858731450.44,3298434518.9,238756345.56,288119769.59999996,320498859.0,7011194862.88,649259000.8000001,1409461757.68,221610493.97,4503443227.5199995,381817758.72,2521603617.4560003,251017620.8,63065122091.52,31853072832.0,21220943503.36,4884487859.679999,8175287895.200001,3544053652.4399996,1171899735.84,9962120383.92,1105481495.04,13607176555.6,5144899242.24,10601639097.48,472952043.4,2812339104.8799996,1249983816.88,643546392.16,368378642.49,2933700960.96,1641451291.2,13321138819.199999,29278267738.08,9066287788.800001,1123706303.41,26029325719.679996,9495061632.0,7546834114.559999,449229536.85,952430898360.0581,0.0,950183417907.205,0.9964316846188149,955841642796.0244,112.34089850606121
2024-05-15,7071968583.68,75514232.16,4380852044.8,773154763.6400001,38964257981.28,28505896688.64,55693252638.72,8728150060.8,2048212890.24,16927316661.119999,5171312462.96,7856809824.24,832053329.5663999,12394785529.279999,529889959.68,485471602.71999997,408003723.0,2189907923.7999997,160355780800.0,3758346079.04,8501060478.719999,37667396164.799995,5213443309.2,394896543.96000004,9613125709.12,1404320075.64,198743715.13500002,11923475276.800001,2435806631.44,6063071189.28,983981873.28,3977271245.52,10780070336.64,16705233068.48,5857405864.72,5704786378.56,1397216946.24,7657919426.879999,7922731103.360001,5018358206.4,2768939993.7599998,3981726288.96,2791167918.0800004,11523958776.0,7519757196.8,851321486.4000001,3968103755.52,989413102.11,30285690624.64,,32336780520.000004,3841553658.7200003,28188482273.280003,2077986842.72,891294359.52,3980274158.32,2554496868.93,480893665.28999996,5029703827.2,,855206039.0799999,3319263110.25,239857450.92000002,287221267.2,322699080.0,7126552052.72,649259000.8000001,1419502446.96,220915582.76000002,4465320141.76,377606533.44,2374028851.04,252622592.8,63816650766.72,31773075456.0,21504568176.64,4886046904.64,8267063652.959999,3633006121.92,1187392272.48,10292972627.359999,1101718794.24,14412688930.8,5176118291.04,10798964334.720001,470405868.20000005,2784872238.92,1209230736.8000002,646388911.56,377082800.075,2984021732.16,1663597856.24,13255399686.4,29969922254.88,9408697722.0,1116859405.8700001,25825810894.559998,9543505824.0,7584528606.719999,449463206.31,956682904863.7366,0.0,952430898360.0581,0.9964316846188149,960108876134.0581,112.84243014672863
2024-05-16,7091397068.8,74874281.03999999,4279476956.1600003,774333952.4,38571468491.52,28302826307.839996,56915528221.44,8694400521.6,1929374599.6799998,16772851958.400002,5043255028.559999,7809313293.6,823081905.12,12508519617.44,533256226.24,483174418.47999996,411831906.08000004,2129446633.8,160846040512.0,3745237362.72,8687225958.72,37679282909.6,5235334536.24,404045865.97999996,9796190341.76,1385649426.24,200477164.3,11680211698.800001,2421869704.7999997,6020344619.28,993216322.56,3962344880.16,10699200015.68,16525650792.640001,5872964761.12,5634560912.64,1406179848.96,7669344285.36,7954957481.440001,4975035522.8,2724487824.0,3797453519.04,2794368798.7200003,11466213448.800001,7445234982.4,863483221.92,3956332958.72,976247591.74,30683643538.24,,32248898220.0,3818143146.0,28365446796.48,2057420547.3600001,898891754.24,3993445797.28,2631370538.82,458616903.74,5042286475.2,,872245527.32,3401402931.025,240958556.28,292911782.4,320645540.4,7026402723.92,650041240.5600001,1420632024.5040002,221709767.0,4520660104.96,366727534.79999995,2378505335.36,263151209.12,63650523375.35999,31707195263.999996,21533657886.72,4946849658.08,8251365168.08,3557058399.4399996,1194031931.04,10241892040.2,1113383166.72,14008864424.4,5207337339.84,10605787075.439999,479317481.4,2785542162.48,1217581777.8000002,649231430.96,381931424.77,2995343905.68,1668808812.72,13159779129.6,29556703017.92,9186484786.0,1120282854.6399999,26009488534.559998,9545928033.599998,7408951630.08,451098892.53,955776176256.4089,0.0,956682904863.7366,0.9964316846188149,959198900446.4879,112.73547991377866
2024-05-17,7285681920.0,75514232.16,4259563992.32,785339714.16,38314202860.8,28320108893.440002,58168803547.2,8645074272.0,1908403136.64,16782925743.359999,5029566130.400001,7873378381.440001,809616352.4799999,12595492743.679998,534642336.0,473219953.44,415055639.20000005,2193535601.2000003,160478345728.0,3748321766.56,8657439481.92,37718339356.8,5229147885.12,388993755.56,9905582622.24,1403458353.36,201080103.14,11543153439.0,2401358756.16,6123230199.839999,1008094046.4,3889326714.48,10620591801.6,16805227744.8,5894747216.08,5746095476.16,1417134507.8400002,7474577650.32,7932646912.0,5004212024.0,2747430879.36,3730696018.5600004,2778364395.52,11561618772.0,7499962233.599999,851321486.4000001,3882681401.6,966915078.0600001,30524462372.8,,32395368720.0,3817028359.6800003,28318256256.960003,2056629536.0,864903409.4399999,3996616747.4,2685195909.12,452644835.75,5077517889.6,,859612803.2800001,3445644111.9,238389310.44,291713779.2,323432487.0,7022322566.08,644565562.24,1432053308.56,218814303.625,4511744222.0,345320472.96,2375521012.48,265719164.32,63452752671.35999,31631903616.0,21519113031.68,4923463983.679999,8254987895.36,3530008525.68,1221697175.04,10200184037.84,1103223874.56,13968268310.0,5156346226.799999,10535864018.400002,474225131.0,2760754990.76,1206558403.6799998,652358202.3,378660063.53,3010440137.04,1632332117.36,13111968851.2,29847552609.600002,9345569047.0,1117185448.6100001,26127776934.72,9608905483.2,7130210780.16,448353276.375,956594363240.1699,0.0,955776176256.4089,0.9964316846188149,960020017434.6274,112.83198650660334
2024-05-20,7511758837.76,76154183.28,4290338572.7999997,778264581.6,38727665481.6,28394424011.519997,58965939796.8,8517864470.400001,1876945942.08,16742630603.52,5068424938.08,7785012743.040001,799517188.0,12722607312.8,531474085.12,494277475.64,401757740.08000004,2271651587.88,160192360896.0,3779936905.92,8770628093.76,37548528716.8,5228671988.88,388108337.3,9800655332.8,1370712906.72,196708796.55,11495094049.2,2420291939.52,6064951158.36,999372622.08,3920793106.3199997,10826443527.68,17113374604.48,5796207538.88,5857630039.68,1387258165.44,7279811015.28,7919012675.12,4949395567.2,2793316990.08,3797453519.04,2709545461.7599998,11679620092.800001,7715378009.6,845056349.92,3984582871.04,989913058.1999999,30661535043.04,,32844544920.0,3799191778.56,28141291733.760002,2062562121.2,870101626.8800001,4006617436.24,2712108594.27,460607593.07000005,5041447632.0,,840810609.36,3636155250.075,235598008.35239998,291114777.6,321085584.6,7107634957.28,638307644.16,1405696499.1999998,221676675.98999998,4498524119.679999,345320472.96,2427000582.16,256731321.12,62155376853.119995,31493084640.0,21540930314.24,4781590892.320001,8209100016.4800005,3517523968.5600004,1203991418.88,10056783490.4,1133325480.96,14002454511.599998,5108477018.64,10745633189.52,475625527.36,2779512850.44,1210566903.3600001,633597574.26,377725388.89,3020504291.28,1634937595.6000001,13225518262.4,30251904480.960003,9493542661.199999,1071213422.2699999,25182939154.559998,9519283728.0,7290908352.0,444906651.84,957164147509.1073,0.0,956594363240.1699,0.9964316846188149,960591842154.5082,112.89919356260842
2024-05-21,7794354984.96,75514232.16,4272235878.4,768438008.6,38849407253.28,28251842680.32,58618299821.28001,8541229536.0,1726650456.96,16722483033.599998,5072399134.320001,7720947655.200001,802883576.16,12644554507.2,563156593.9200001,467094128.79999995,408406689.64,2370324413.1600003,160233215872.0,3803841035.68,8612759766.72,36867588050.4,5340983501.52,387222919.03999996,9690146804.56,1362670165.4399998,195955123.0,11185377981.6,2417662330.72,6184756460.64,1002450771.8399999,3908690647.92,10815698520.0,16815431283.2,5840809708.56,5760553660.32,1389249921.6,7180251534.24,7936365340.24,4993602387.2,2839203100.8,3743385460.7999997,2742354488.32,11630662098.0,7744488249.6,841002438.08,4018886336.0,987579929.78,30565731563.84,,33129674159.999996,3796962205.92,28251402992.640003,2087083473.3600001,881697650.4,4066133730.7999997,2693752762.86,508431534.35499996,5144625345.599999,,840516825.0799999,3800043376.75,236921169.96,299500800.0,322259035.8,7047916283.44,653170199.6,1419502446.96,221411947.91,4483766796.16,343565795.76,2447144761.6,263793197.92000002,62728911894.72,31469556000.0,21708196147.2,4898519264.320001,8265856077.200001,3560179538.72,1216901866.0800002,9984614587.44,1122789918.72,13911647413.6,5138655432.4800005,10678080405.599998,482118274.11999995,2766784302.7999997,1223260485.6799998,640419620.82,376323376.93,2970183520.08,1621910204.3999999,13100016281.6,30157910405.600002,9504653308.0,1086374409.68,24761215293.12,9535028090.4,7177824875.5199995,449930545.22999996,956185938068.5549,0.0,957164147509.1073,0.9964316846188149,959610129654.1407,112.783812039741
2024-05-22,7446408478.719999,72954427.67999999,4093019203.8399997,764900442.32,40004805576.96,28207772087.04,58611657019.2,8416615852.8,1775583870.72,16641892753.92,5069749670.16,7794953877.36,787734829.4399999,11881867092.48,550483590.4,452928159.32,407399273.03999996,2346865432.6400003,158844146688.0,3787647915.52,8496592507.2,36821739177.6,5133016844.64,394306265.12,9635450664.32,1355776387.2,201230837.85,10903548226.6,2395836577.68,6045638748.72,968591124.4799999,3927651166.08,10707682916.48,16823594113.92,5825250812.16,5719244562.72,1376303506.56,7171002839.28,7888025773.12,4965310022.4,2787581226.2400002,3674421100.7999997,2722348984.32,11467468782.0,7819010464.000001,836579988.8,4009133390.08,1007578173.38,30300429621.440002,,32602380360.0,3779125624.7999997,28605332039.039997,2077986842.72,878298815.92,4125771984.98,2617155120.5099998,530850488.0,5341753497.6,,831997080.96,3684311579.7,229763985.12,301297804.8,316391779.8,7051996441.28,665686035.76,1414356593.704,221610493.97,4544025867.200001,353742923.52,2393426949.7599998,264370987.84,61933873664.64001,31688372352.0,21468206039.04,4881369769.76,8218760622.56,3538331563.7599998,1211737687.2,9986489104.4,1128057699.84,12735428414.8,5126167812.96,10595120846.400002,478044393.79999995,2642848444.2000003,1213239236.48,640988124.7,389175153.23,2991569847.84,1646662247.68,12992443155.199999,30078104115.2,9486977279.0,1087841602.01,24566516994.72,9336406903.2,7183776637.440001,440116427.91,949857990483.704,0.0,956185938068.5549,0.9964316846188149,953259521095.0887,112.03741949976204
2024-05-23,7249474288.64,76154183.28,4150042691.2000003,758611435.6,39674035480.32,28366771874.559998,58237445835.36,8206330262.4,1810536309.12,16232225498.880001,5098452198.559999,7709901950.4,772586082.72,11754752523.36,544543120.0,429190588.84000003,396519173.76,2311556039.2799997,158067902144.0,3793816723.2000003,8797435922.88,37331171097.6,5154432175.440001,391945149.76,9385411166.08,1308381661.8,196407327.13,11069679450.6,2385318142.48,6011799305.28,946838866.176,4354464532.32,10567997816.64,16297091532.48,5778574122.96,5713048198.08,1352402432.64,7050769804.799999,7443053860.4,4841530926.4,2718752060.1600003,3534285521.28,2666333573.12,11172465480.0,7612909964.799999,803411619.2,4180650714.88,978247416.1,29635700865.76,,32188357080.0,3696631437.1199994,28149156823.68,2006795820.3200002,864503546.5600001,3983201189.2000003,2532966720.81,530186924.89,5311555142.4,,831115728.12,3678047341.7000003,224441975.88,304292812.8,313898196.0,7014162250.4,664903796.0,1386870206.8000002,215877476.48749998,4626420923.5199995,345320472.96,2303151182.64,262252424.8,60438727142.4,30827224128.000004,20930046402.56,4817448926.4,8178910622.4800005,3431172448.4799995,1197720630.24,9679536952.2,997115712.0,12772819572.800001,5086623684.4800005,10487273419.439999,468750854.32,2703141564.6,1203886070.56,631039306.8,378075891.88,2961377385.12,1577617074.32,12586055788.8,30055048964.64,9421828486.4,1070724358.1600001,24152874949.440002,8991242035.199999,7130210780.16,426680433.96000004,939358642169.6534,0.0,949857990483.704,0.9964316846188149,942722573629.3253,110.79900291189254
2024-05-24,7354564730.88,71674525.44000001,4197109696.64,792414846.72,39889954848.96,28625146529.28,58558514602.56,8297194406.400001,1726650456.96,16225509642.24,5155857255.360001,7768444185.84,777635664.96,11886327252.8,563552625.28,418853259.76,396116207.12,2347590968.12,157414222528.0,3827745165.44,8886795353.28,37174945308.799995,5221533545.28,396372241.06,9403271130.24,1297753753.68,195653653.58,11272596874.2,2418188252.48,6097936070.400001,954226425.6,4323804971.04,10188529387.52,16384841962.720001,5828362591.44,5766750024.96,1355390066.8799999,7236287744.879999,7657483222.24,4876896382.4,2771807875.68,3766557485.7599998,2683938416.64,11207614809.6,7661815168.0,795303795.52,4272462929.92,997579051.58,29035823696.0,,33090615360.0,3682139214.96,28204212453.12,1998885706.72,856906151.84,3967834277.08,2540281450.62,549999023.46,5481001468.8,,834053570.9200001,3595359400.1000004,224074940.76000002,309683827.2,315658372.8,6960007428.16,665686035.76,1391890551.44,214975415.5549,4822570348.64,340056441.35999995,2392680869.04,263343805.76000002,61020173012.16,30914280095.999996,20850049699.84,4879810724.8,8235666683.200001,3425970549.68,1213582036.8,9666883962.72,1052051143.6800001,13131774689.6,5007535427.5199995,10445793639.84,476134762.4,2797600786.56,1209230736.8000002,637292849.48,384852283.02,3019246272.0,1565892422.24,12430672384.0,30095838846.399998,9659697333.800001,1071050400.9000001,24365941011.84,9020308550.4,7122275097.599999,424390473.252,943251513580.7668,0.0,939358642169.6534,0.9964316846188149,946629385778.3214,111.25817393715647
2024-05-28,7631862200.32,67194867.60000001,4328354231.04,794773224.24,38672537132.16,28355538193.92,58613871286.56,8260848748.8,1691698018.56,15923296093.44,5103309549.5199995,7696647104.64,767536500.4799999,11752968459.232,558008186.24,408133066.64,394907307.20000005,2368873342.2000003,157536787456.0,3890975444.16,8794457275.199999,36721550900.0,5345742463.92,416146582.2,9269321399.04,1292296179.24,196256592.42,11571633077.4,2412666074.0,6639708978.0,953713400.64,4336310844.72,10025092165.44,16835838360.0,5763015226.56,5919593686.08,1340451895.68,7222686722.879999,7793825591.04,4834457835.2,2747430879.36,3697593125.7599998,2656730931.2000003,11079570823.2,7624554060.8,790881346.24,4371505777.280001,979913936.4,29133101074.88,,33321062280.0,3591841523.04,27551409989.760002,1968827275.04,838512459.3599999,3880023350.68,2507158145.82,554122594.215,5408860953.6,,830381267.4200001,3494505168.2999997,223524388.07999998,317770348.8,316685142.6,6750806608.0,667250515.28,1376829517.52,197222419.6,4853314772.64,338652699.6,2254655935.84,257437508.8,60300287649.6,30500176032.0,20773689210.88,4787827072.16,8083512137.44,3457181942.4799995,1191449841.6,9590028767.359999,1055061304.3199999,12830508788.0,5053323365.76,10384759107.0,475752836.11999995,2794921092.3199997,1197205237.7600002,620521985.02,384501780.03,2996601924.96,1512480118.32,12406767244.800001,29920265007.52,9375365781.599998,1051813879.2399999,24058831997.76,8848331668.800001,7304795796.4800005,423759565.71000004,938464743616.7671,0.0,943251513580.7668,0.9964316846188149,941825473941.8257,110.69356600641476
2024-05-29,7759030466.56,65275014.24,4350077464.320001,785339714.16,38323390919.04,27863935046.528004,57635165113.44,8081716579.2,1698688506.24,15822558243.839998,5074607021.12,7526543250.72,754070947.84,11589726591.52,543751057.28,384395496.15999997,385236107.84000003,2305026219.96,155085488896.0,3860131405.76,8642546243.52,37200416904.799995,5315285104.559999,416146582.2,8952307035.2,1261274177.1599998,193844837.06,13410943057.4,2388473673.04,6704482458.12,940887776.64,4333486937.76,10090693264.960001,16611360515.2,5715301277.6,5828713671.36,1311571431.36,7166650512.24,7496351331.839999,4749580740.8,2684337477.12,3663938518.08,2621521244.16,10941484171.199999,7598937049.6,782773522.56,4169216226.56,977580807.9799999,28545015102.559998,,32840639040.0,3531643061.7599998,27268266752.640003,1952216036.48,844910265.4399999,3809042851.84,2448778321.11,547913539.4,5434026249.6,,818776788.36,3487457900.55,227011221.72,306089817.6,311125917.53999996,6625434485.28,656299158.64,1354865509.72,193731318.04500002,4880984754.24,328826507.28,2235257837.12,244918727.2,59793994647.35999,29911960032.0,20500973178.88,4723906228.8,8042454561.599999,3473828018.64,1150505280.48,9501926470.24,1053556224.0,12659577780.0,5051242095.84,10674524995.92,466331987.88000005,2760085067.2000003,1209898820.08,607730647.72,380178909.82,2942507095.92,1517691074.8,12329075542.4,29707448233.12,8929929850.8,1052139921.9800001,23704701507.84,8712687931.199999,7364313415.679999,417099986.1,929597761282.273,0.0,938464743616.7671,0.9964316846188149,932926738111.3947,109.64768985496941
2024-05-30,7866770247.68,67194867.60000001,4024228965.12,761755938.9599999,38518637156.64,27646088055.04,57679450460.64,8151811776.0,1677717043.2,15852779598.720001,5110816364.639999,7654673426.4,765853306.4,11203922723.84,549295496.3199999,380183991.71999997,390071707.52,2390397561.44,158803291712.0,3986591963.2000003,8816797132.800001,37450038545.6,5278641094.08,422049370.6,9222438993.12,1286264123.28,196015416.884,13298804481.199999,2388473673.04,6646203416.64,947044076.1600001,4399647043.68,9955532378.88,16815431283.2,5847033267.12,5898939137.28,1332484871.04,7326598530.959999,7581875181.360001,4820311652.8,2836335218.88,3618697897.92,2664733132.7999997,11112209486.4,7751474707.199999,790881346.24,4167198375.68,962248821.22,28466898419.519997,,32899227240.0,3616366822.08,27252536572.8,2013123911.2,866102998.08,3941486120.7752,2471550593.1600003,557772191.32,5462546918.400001,,829353022.44,3527862235.65,227378256.84,319866854.4,315365010.0,6623579868.08,657863638.16,1368043914.4,197387874.65,4991049792.16,330230249.04,2183778267.44,253328780.48000002,60897555175.68,30375474240.0,20762780569.600002,4825244151.2,8087134864.72,3528968145.92,1171161996.0,9683754615.359999,1049040983.04,12891402959.6,5195890355.28,11015251756.92,477662467.52000004,2786212086.0400004,1223260485.6799998,615405450.0999999,387188969.62,2941249076.64,1578919813.4399998,12526292940.800001,29984110039.84,9027905554.4,1060454011.8499999,24188141056.320004,8853176088.0,7562705479.679999,422474383.67999995,939807452287.1493,0.0,929597761282.273,0.9964316846188149,943172990977.9744,110.85194085410433
2024-05-31,7822614599.68,65594989.8,3977161959.68,744461170.48,38996416185.12,27465485035.519997,59074438897.44,8343924537.6,1667231311.6799998,16178498645.76,5111257942.0,7866750958.559999,775952470.88,11199462563.52,546919308.16,390138456.76,391079124.12,2507692464.04,163583323904.0,4054448847.68,8496592507.2,38450223215.200005,5275309820.4,423229928.28,9445688545.12,1301487883.5600002,199271286.62,13498755275.8,2418714174.2400002,6544001461.2,955252475.5200001,4352044040.639999,10089562211.52,16774617129.6,5879188319.68,5894808227.5199995,1346427164.1599998,7515380716.32,7559564611.92,4873359836.8,2814826104.48,3712489427.5200005,2695141498.88,11272892136.0,7814352825.6,794566720.64,4222689274.88,981580456.6999999,29165526867.84,,33063274200.000004,3721156736.1600003,27822755592.0,2036854252.0,886895867.84,3899292970.6400003,2504259856.6499996,540993524.11,5534687433.6,,831409512.4,3703730717.5,234718959.23999998,321064857.6,313898196.0,6674396379.36,693064427.36,1374319345.1999998,195931870.21,5069140629.12,331984926.24,2612774681.44,250889223.04,62254262205.119995,30933103008.0,21330029916.16,4868897410.08,8181325774.0,3593991880.92,1177063914.72,9798100149.92,1062586705.92,12995564042.6,5298913216.320001,11251093932.36,478553628.84000003,2794251168.76,1237958317.8400002,620379859.05,393965360.76,2972699558.64,1604974595.8400002,12669723776.0,30019579502.24,9061237494.8,1068605080.3499999,24347573247.84,9141419030.4,7606351733.76,432872674.65,955342968859.92,0.0,939807452287.1493,0.9964316846188149,958764141693.6542,112.68438233993386
2024-06-03,7772277160.96,65914965.36,4020608426.2400002,751536303.0400001,38178679001.76,27198469088.0,60015502525.44,8323155590.400001,1579850215.6799998,16292668208.640001,5109491632.559999,7924188623.5199995,775952470.88,11083498395.2,552067715.84,384778360.20000005,385639074.48,2558963637.96,161663140032.0,4029773616.96,10453712965.344,39137956307.2,5207732554.320001,416146582.2,9414433607.84,1271327603.76,198819082.48999998,13193785814.6,2412140152.2400002,6856759953.599999,942939876.4799999,4327839123.84,9975325814.08,16729721560.640001,5993286893.28,5874153678.72,1318542577.92,7661727713.040001,7306711491.6,4770800014.4,2883655270.56,3869728168.32,2626322565.12,11300509466.4,7764283212.800001,784984747.2,4158118046.72,999578875.9399999,28960654812.32,,33063274200.000004,3776896052.1600003,27610398164.159996,2013123911.2,886496004.96,4008812709.4,2470998538.08,527343082.99,5590051084.8,,829059238.16,3841230741.6,239673933.36,316272844.8,307590895.8,6543089481.6,716531620.16,1356748138.96,204006076.65,5142927246.72,329879313.6,2581439291.2000003,244019942.88,61336606138.56,30982513152.0,21279122923.52,4973353422.4,8157174258.799999,3563300678.0,1178908264.32,10071779626.08,1088173071.3600001,12820893918.800001,5263531627.679999,11060879514.48,485428301.88000005,2878661537.3199997,1227268985.3600001,610573167.12,394549532.41,3003521031.0,1621258834.8400002,12651794921.6,29391770017.76,8948110909.2,1074962913.78,24164630318.399998,9155952288.0,7683724638.719999,431704327.35,953577864412.074,0.0,955342968859.92,0.9964316846188149,956992716241.1193,112.47618516786657
