Date,AA,ACRS,AEO,AHCO,AME,ANSS,APD,ARMK,AUR,AVTR,AWI,AXTA,BDN,BSY,BV,CABA,CCNE,CEIX,CMCSA,CNX,COHR,COR,CRS,CTLP,CUBE,CUBI,DGICA,DKS,DORM,DUOL,ECVT,ENS,EPAM,EQT,ESNT,ETRN,FCF,FIVE,FMC,FNB,FOLD,FOUR,FULT,GLPI,GMED,HCSG,HLNE,HRMY,HSY,HT,HWM,IRT,KHC,KMT,KOP,KRYS,KWR,LMB,LNC,LTHM,MATW,MDGL,MLYS,MNTK,MPB,MSA,NVRI,NWBI,OFLX,OLLI,OSUR,PENN,PFIS,PNC,PPG,PPL,RDN,SEIC,SEM,STBA,TFX,TGI,TOL,UGI,UHS,UHT,URBN,UTZ,UVSP,VPG,VSH,VSTS,VTRS,WAB,WCC,WMK,WST,WTRG,X,YORW,close_market_cap,gross_change_mkt_cap,mkt_cap_deleted_stock,adj_mkt_cap,divisor,gross_index_level,Index Value
2/21/2024,4940133898,76794134.4,4062244623,558542409.3,40151814509,28414298985,50507438482,7912968883,1939860331,16393406058,5256536893,6974258011,703575125.4,11493833145,331478248.3,844215208.2,414451189.2,1922910867,1.71019E+11,3244792840,8556165461,39645690121,3077620984,371580529.8,9753772927,1493364711,218565329.5,9854548212,2178367930,5946171294,996294472.3,3647680962,16891717600,15225720000,5466358935,4395287985,1319538456,10316103167,6337441197,4749580741,3889134672,3993312301,2451874570,11409723455,6405417210,894071829.4,3933800291,1101236614,28374042740,,24817961520,3424623575,28628927309,1872323889,1031646230,2634815630,2751442519,392971553.2,4524720221,,837872766.6,3583457348,280047796.6,384559027.2,309351072.6,6507851755,614058211.6,1458410118,243847652.7,4896356966,483238100.9,2601583471,262733916.4,57982414999,33563604960,19554830359,4298286955,8009850016,2779894719,1151980760,11749472305,1091183232,11498315244,5101192574,9676343728,527567501.4,2916177257,1247311484,567935376.1,396652550.4,2695935317,2516891980,15849107290,24131648744,7199699126,1003885596,26165981884,8809576315,9159761595,425395251.9,9.3267E+11,4675763093,0,9.27995E+11,0.996431685,9.3601E+11,110.010109
2/22/2024,4902160041,76794134.4,4156378634,590380505.8,40944284532,29409775916,51249218047,8040178685,1775583871,16514291478,5326306116,7086924200,705258319.5,11743602123,329102060.2,848809576.7,402765156.7,1959671331,1.71141E+11,3200068984,9007430584,39796821590,3089042494,366858299.1,9798422837,1509450194,217208717.1,10023052739,2130509050,6055209500,998346572.2,3652521945,17221985204,15240004954,5425905805,4372567981,1309579675,10477139267,6403133429,4738971104,3838659950,4035794347,2419865764,11405957455,6434527450,899231353.6,4016532177,1048241269,28525854407,,25415561160,3386720840,28636792399,1907128389,1043842048,2730675892,2788430209,383823861.8,4538141712,,829940591,3891971069,287113222.6,359999961.6,301298263.7,6666606987,610147012.8,1443349084,246362569.5,4971988249,470253489.6,2477734071,258657287.5,57503809895,33749481216,19526467891,4281137460,8085927289,2699785477,1139070313,11130881708,1089678152,11735482018,5065810985,9747155638,531132146.7,2955032823,1275370982,557133802.4,391628674.2,2705999471,2546203610,15962656701,24442006540,7298684889,982855839.7,26442233054,8746598866,9229198817,419086176.5,9.38749E+11,6078557255,0,9.3267E+11,0.996431685,9.42111E+11,110.7270855
2/23/2024,4685797366,76154183.28,4219738065,589201317.1,40946581547,29456438897,51519358665,8138831184,1800050578,16346395062,5401815845,7117852173,693475961,11634328195,339002844.2,857232585.6,405585923.2,1949513835,1.71182E+11,3198526782,8767649446,40289272446,3069054852,378663875.9,9691263052,1512609842,211028594,10253856476,2176527204,6049398687,1019893620,3652521945,17067596410,15101236832,5481917832,4331258883,1314559066,10517942333,6492375707,4731898013,3877376356,4137309885,2412663782,11405957455,6554461638,904390877.8,4003752454,1081904979,28556806300,,25728031560,3328751952,28345784072,1923344122,1041342905,2717748172,2744403816,401076502.6,4587633461,,842279530.8,3704043929,290875332.6,361197964.8,303777179.4,6676621920,612102612.2,1445859256,244443290.9,5078363956,488502132.5,2547119578,259684469.6,57798488244,33956533248,19482833326,4279578415,8126984865,2966122696,1147185451,11134162113,1097203553,11883978331,5026266857,9730563726,530622911.7,3000587625,1278711398,562250337.3,398755568.3,2731159857,2606780979,16171826669,24528906723,7343632505,1001277255,26995470106,8509222325,9374025024,415931638.8,9.41355E+11,2606505658,0,9.38749E+11,0.996431685,9.44727E+11,111.0345274
2/26/2024,4475616481,77754061.08,4308441267,599814015.9,41082105406,29035607937,50773150565,7954506778,1887431674,16426985341,5404906886,7104597327,688426378.7,11710150920,341577048,900687654.1,402160706.7,1998124712,1.72306E+11,3223202013,8721480407,40477762257,3053350276,383386106.6,9534988366,1514046046,214194022.9,10415834419,2188623404,6273969539,1029128070,3646067301,17102093540,14995120033,5424868545,4312669789,1295637382,10663201248,6509728372,4760190378,3946205522,4015932612,2395859159,11157401482,6507885254,919132375.4,3925897041,1081571675,27799221864,,25722172740,3228421183,28274998262,1938373338,1046241226,3822458410,2749234298,435297400.2,4512137573,,833759786.6,3640618520,295830306.7,355806950.4,303777179.4,6774174785,615622691.1,1434563481,235839628.3,4991049792,492713357.8,2476987990,257758503.2,57298128363,33488313312,19061032530,4301405045,8098003047,2908901809,1136488224,10670219166,1106234035,12024996413,4907634471,9739452250,517000874.4,3076958911,1255328483,561966085.4,405531959.4,2744998069,2567047436,16040348403,24417177916,7301715065,985301160.3,26692034645,8279112413,9451397929,415464299.9,9.38857E+11,-2498844101,0,9.41355E+11,0.996431685,9.42219E+11,110.7397843
2/27/2024,4715823206,76794134.4,4328354231,785339714.2,40834027833,28986352568,51315646068,7845469805,1911898380,16393406058,5446415158,7111224750,702733528.4,11032206552,340983001,931508209.3,401757740.1,2005621912,1.72735E+11,3176935955,8639567596,40160216360,3092849664,384566664.3,9608660718,1541333918,210953226.6,10510173221,2531261431,6656457793,1002963797,3652118530,17370718732,14897166064,5453911818,4300277060,1299620894,10928693197,6541954750,4834457835,3969148577,4241583997,2425467305,11185018812,6574256602,925397511.8,3934809216,1114568777,27586980311,,25763184480,3249602123,28160954459,1957753116,1060636289,4154432496,2732258605,452360451.6,4643835955,,856087391.9,3753218198,293444578.4,350415936,299230056,6751177531,610147012.8,1429543136,236666903.5,4989820015,493766164.1,2627696296,261353640.5,57713446841,33149500896,19221025935,4360648753,8134230319,2904740290,1141652402,10591020824,1098708634,11892524882,5036673206,9813523285,534824100.8,3161369280,1234617901,569356635.8,403195272.8,2737449953,2539038545,15783368157,24418951389,7294644654,979106348.2,26314393417,8424444989,9403783834,413770196.3,9.4105E+11,2193502835,0,9.38857E+11,0.996431685,9.4442E+11,110.9985119
2/28/2024,4647823508,76794134.4,4261374262,808923489.4,41068323318,28745260499,51455144912,7954506778,1828012528,16514291478,5376204358,7177498979,705258319.5,11335497453,340586969.6,882884476.2,393698407.3,1989901976,1.72245E+11,3209322196,8633610300,40099084530,3093325560,378073597,9575173285,1528982565,208767573.4,10532126276,2443695458,6682093735,982955823.4,3649698038,17277406823,14933898802,5538967118,4306473425,1280699211,10840014534,6357272814,4700069102,3713907086,4737575675,2400660480,11423532120,6343703501,935348022.7,3840642842,1109569216,27457277139,,26091278400,3262979559,27944664486,1964081207,1141008728,3975395774,2723287710,456815803.9,4568340067,,845804942.1,3981549673,270504883.4,336638899.2,299523418.8,6785302488,624227328.5,1419502447,235442536.2,4883444308,541844319.4,2687382753,250568228.6,57658071044,33053033472,19082849812,4519671339,8163212138,2818388770,1130955175,10541814754,1058071465,11983331980,5090786224,9587754770,519292432,2756735449,1225264736,555144038.8,398755568.3,2751288165,2505167328,14695684323,24739950024,7371914152,1001114233,26249738888,8431711618,9425606961,408571050.8,9.39034E+11,-2016128107,0,9.4105E+11,0.996431685,9.42397E+11,110.760706
2/29/2024,4800602051,76794134.4,4294864246,804599797.2,41360044167,28848091884,51824927561,7874027107,1768593383,16534439048,5326306116,7228309221,722090260.3,11451461622,344547283.2,875992923.5,401959223.4,2072854866,1.74859E+11,3229370820,8852540905,39953047379,3073813814,383681246,9713588008,1560004568,210576389.9,10547552747,2478143333,8175130998,989112122.9,3704159101,17214067830,15146132401,5555563275,4413877079,1296633260,10910739848,6989405615,4710678739,3673756740,4536199743,2463077652,11410978788,6286647430,940139009.4,3861493967,1068406164,27678362091,,25972149060,3261864772,27740172148,1994930650,1129612636,3890267959,2761793551,467527608.4,4615315286,,850505490.6,3688070123,281882972.2,339633907.2,305977400.4,6829813301,614058211.6,1439583826,230611248.7,4926486502,505347033.6,2727671112,258400492,58112943663,33323612832,19170118943,4539938924,8114909107,2831913707,1147554321,10436373175,1044525742,12241865129,5092867494,9907149073,492557592.4,2781522621,1177162739,568219628.1,404714119.1,2733675895,2443938589,14785328595,25044987401,7541099001,1058660777,26283535573,8422022779,9389896389,413711778.9,9.46833E+11,7799204739,0,9.39034E+11,0.996431685,9.50224E+11,111.6806359
3/1/2024,4888913347,79353938.88,4371800698,827004383.7,41502459070,29324227117,52241209824,7980467962,1782574358,16789641600,5338670282,7175289838,723773454.4,11409090099,348507596.8,916959375.8,400951806.8,2150245318,1.74859E+11,3252503849,9452738412,40243423574,3138535703,385452082.5,9735912963,1566036624,209521246.9,10754623451,2444747301,8087626982,934731477.1,3706176177,17360539251,15105318247,5554526015,4420073443,1297629138,10923252789,7103437414,4746044195,3814282954,4609026108,2450274130,11395914790,6343703501,946772683.4,3858467191,1069239424,27721105181,,26171348940,3438001011,27622195799,1990975593,1059436701,4097599313,2732396618,484401070.3,4648869014,,838754119.4,3936133947,281515937,345024921.6,299523418.8,6794575574,646051817.8,1424522792,230975249.8,4857618992,510962000.6,2761990825,254227564.8,58464975516,32822452800,19010125537,4493167575,8192193956,2822550289,1133906134,10450432052,1068607027,12495056685,5119924003,10145361522,496249546.5,2826407500,1169145740,565661360.6,413126190.9,2829285361,2436122154,15054261411,25204599981,7679477056,1047249281,26355537208,8443822666,9407751675,418852507.1,9.51735E+11,4902313483,0,9.46833E+11,0.996431685,9.55144E+11,112.2588724
3/4/2024,4851822602,81273792.24,4369990428,832114201.6,41598933682,29429650889,52805848001,8053159277,1702183750,16809789170,5367814388,7221681798,711991095.8,11429160820,372269478.4,840386567.8,402362190,2183861795,1.70896E+11,3306480916,9966555137,40041348912,3097608626,375122202.8,9954697524,1502556416,209069042.8,10662064626,2376377473,7689415350,927549127.7,3738045984,17406912442,15321633261,5554526015,4422138898,1314559066,11069599785,7290598303,4769031742,3860169064,4469993958,2495086459,11631917431,6425794378,935348022.7,3788178719,1027576417,27124175811,,26474054640,3495969900,27551409990,1975155366,1061236084,3902220002,2719285310,492269032.9,4346885462,,846098726.4,3864408422,275276340,324359366.4,298496649,6913271075,646912281.5,1452134687,234582169.9,4734641296,482887165.4,2693351399,255062150.2,60830313136,32756572608,19461016044,4539938924,8239289410,2852721302,1145304215,10545095158,1067854487,12529242886,5182362101,10342686759,495905812.8,2888375429,1201881821,571346399.4,404480450.5,2874574055,2442635850,14773376026,25195732616,7621903705,1065670696,26368027288,8589155242,9462309492,417450490.3,9.5162E+11,-115498042.7,0,9.51735E+11,0.996431685,9.55028E+11,112.2452492
3/5/2024,4751147725,81273792.24,4382662314,815605559,41226817323,28421212019,53064917282,8053159277,1593831191,16792999528,5306435135,7128897878,727139842.6,10724455489,375041697.9,827369190.4,405888148.1,2189424233,1.71938E+11,3318818532,9820601401,39958141698,3030031360,369219414.4,9769400396,1550238382,206958756.8,10732670396,2401621717,7217030392,926523077.8,3645663885,17314731586,15509378368,5566973132,4504757093,1355390067,11162086735,7402151150,4891042565,3825754481,4405443317,2584711117,11413489454,6250550733,934610947.8,3628432191,1024909985,27641514599,,26544360480,3502658617,27630060889,1964872218,1069433273,4165896700,2711418525,491577031.4,4419025978,,860494156.1,3897295672,267935637.6,319866854.4,299083374.6,6823878526,622662849,1482884298,224489411.8,4684835329,491309616,2617997246,257116514.4,61372204865,32655399456,19461016044,4581253615,8244119714,2902659530,1181859224,10463553671,1064844326,12379678254,5221906229,10398980746,493448753.8,2922206569,1175826573,582716477,399339739.9,2874574055,2397039981,14689708038,25062722132,7807754524,1059964948,25849321632,8373578587,9475204977,409505728.7,9.50019E+11,-1601146922,0,9.5162E+11,0.996431685,9.53421E+11,112.0563911
3/6/2024,4984289546,92152961.28,4248702376,825432132,41428954604,29050298135,53826625254,8066139869,1597326435,17017980726,5368697543,7192962966,733872618.9,11116949598,391873030.7,864507002.3,409514847.9,2244806775,1.72204E+11,3265998116,9634435921,39851160995,3105698862,372465948,9849770234,1570057994,208466103.9,10713090645,2393206969,7254971586,934731477.1,3692460058,17528500686,15344081046,5583569288,4585309834,1347920981,11326931122,7630214748,4869823291,3613531219,4467235383,2524694605,11416000121,6347196730,944856288.7,3598164428,1022576856,28415311931,,26864642640,3522724771,27803092867,2002049752,1065434644,4252975869,2751994574,462124308.8,4496199552,,871951743,4033542848,256374031.3,312678835.2,299963463,6902143372,634396445.4,1469705893,0,4604284938,489204003.4,2643363991,258593088.6,59477561521,32973036096,19526467891,4652969683,8270686380,2931790164,1178908264,10522132326,1122789919,12626459897,5107436384,10426238887,492302974.9,2817028570,1179835072,581863721.2,405415125.1,2899734440,2415278328,14570182342,25075136444,7821390318,1062899332,26031529851,8460778133,9364105421,411667171.2,9.5348E+11,3461477377,224489411.8,9.49794E+11,0.996196228,9.57121E+11,112.4912601
3/7/2024,5275716823,86393401.2,4170860790,862380046.5,41709190380,29299167368,54276121528,8208926381,1590335947,17199308855,5402699000,7294583450,733872618.9,11063427674,394051203.2,854169673.2,408809656.3,2289064439,1.70447E+11,3243250638,9577841615,40352102383,3257509763,376538872,9950232533,1571781439,206808022.1,10811582728,2405566130,7234804645,944991976.3,3722716204,17785249817,15199190801,5598090925,4577048014,1349414798,11257837930,7858278347,4839762654,3523192939,4476062821,2501488220,11441106785,6330894995,935348022.7,3659036262,1035575714,28375516639,,27091183680,3576234515,27118830044,2006795820,1051639374,4136870310,2728118192,470940218.6,4514654102,,878708781.5,3928303650,256282272.5,302196307.2,302457046.8,6899917831,651605720.1,1456527489,229668154.9,4628880477,510962000.6,2757514341,261931430.4,59481516935,33149500896,19541012746,4616332127,8317781835,2942193961,1183334703,10721299753,1120532298,12833713744,5182362101,10522234948,485046375.6,2808319564,1173822323,574899548.7,408335983.4,2951313231,2477809806,14737518317,25181544831,8095116253,1067137888,26608277641,8516488954,9437510484,411258249.6,9.56271E+11,2790988981,0,9.5348E+11,0.996196228,9.59923E+11,112.82054
3/8/2024,5270418145,90233107.92,4033280312,853732662.2,41674735162,28957836302,53494485150,8219310854,1537907290,17216098497,5391217988,7323523196,754912544.9,11009905750,392071046.4,859912633.8,410220039.5,2223766246,1.74001E+11,3301854311,9507843395,40326630787,3232763158,378368736.4,10164552103,1573504883,206205083.3,10745723564,2383740377,7303167157,941400801.6,3786859233,17508141724,15311429723,5596016405,4608029837,1341447774,11143589345,7769036069,4827384744,3528928703,4531786024,2495086459,11589236102,6445007136,941244621.8,3637176211,1036908931,28664400977,,26456478180,3611907677,27409838371,2020638519,1055638003,4199801474,2751856560,485728196.5,4540658242,,871657958.8,3993608331,258392724.5,301896806.4,296149746.6,6902514295,654734679.1,1462175376,230379611.6,4582763841,508154517.1,2730655435,264178391.2,59469650693,33116560800,19773730427,4600741677,8339518199,2942193961,1182596964,10510885224,1103412010,12891402960,5217743689,10410239543,495358385.2,2779512850,1191860572,574188918.8,411023172.9,2921120768,2425700241,14653850330,25277312379,8071884900,1074229318,26372435551,8586733032,9409735596,413945448.4,9.5835E+11,2078449641,0,9.56271E+11,0.996196228,9.62009E+11,113.0657547
3/11/2024,5386989056,83193645.6,4076726779,852946536.4,41543805332,28824760393,54900544924,8253060394,1516935827,16964253873,5327630848,7354230256,752387753.8,10862720459,384150419.2,779894049.5,411529681.1,2063664750,1.77964E+11,3292601099,9159341616,40360592915,3193263770,373351366.3,10175714580,1545642530,204094797.3,10706564061,2398992108,7619685588,944991976.3,3766688469,17248564960,14121697146,5773387824,4676189848,1349414798,11080480603,7953718005,4800860652,3481608651,4658680447,2490285138,11626896098,6415896896,918026763,3643229764,1025243289,29330603632,,25392125880,3592956309,27496354360,1978319411,1063035466,4151993303,2774490818,464209792.8,4563307008,,874889585.8,4078645362,243619560.9,286921766.4,300843551.4,6872840420,641436603.2,1444604170,231637070,4641793136,484992778.1,2797802700,267388335.2,60450593385,33522429840,19817364992,4901637354,8364877290,2963521746,1168211037,10636946490,1053556224,12742906646,5319725916,10150694636,495103767.6,2731948278,1193864821,578168446,408335983.4,2916088691,2447846806,14307225811,25002424046,7942597374,1060943076,26282066152,8715110141,9346250135,419787184.9,9.62224E+11,3874694846,0,9.5835E+11,0.996196228,9.65899E+11,113.5228898
3/12/2024,5261587016,78074036.64,4048667603,850588158.9,41764318730,29162634941,54214122042,8468538221,1523926314,17165729572,5373554894,7453641599,741446992.2,10900631822,389298826.9,792528562.8,406391856.4,1966684841,1.76432E+11,3297227705,9363378982,40319838362,3068103059,377778457.6,10157854616,1500832971,202888919.7,10815736008,2391629204,7853485379,936783577,3737239154,17475341175,14089045823,5771313305,4700975307,1326509603,11388407741,7914054771,4772568287,3381232784,4595784950,2442271928,11709748090,6438020678,906602102.4,3637176211,1013910951,28951811414,,25806149160,3531643062,27205346033,1968036264,1061236084,4364934800,2757377111,470940218.6,4489488806,,862256861.8,4114194912,236003582.2,272246227.2,300550188.6,6933300940,642218843,1413227016,233291620.5,4582148953,496222712.2,2854504835,259684469.6,59679287639,33245968320,19584647311,4926582074,8404727290,2979647633,1149029801,10620544466,1031732559,13052719098,5315563376,10353945556,486446772,2723909195,1221924319,574188918.8,409387492.3,2922378787,2436122154,14414798938,25376626874,8182486339,1051324815,27761773220,8678776997,9292684278,414763291.5,9.62679E+11,454678131.4,0,9.62224E+11,0.996196228,9.66355E+11,113.5765326
3/13/2024,5397586412,80633841.12,4203445640,814819433.2,41690814264,28460097837,54749974743,8476326576,1544897777,17051560009,5370463852,7453641599,754070947.8,10849339978,394051203.2,774916817,405182956.5,1956527344,1.76861E+11,3346578166,9199553360,39866443953,3127114193,372465948,10139994652,1491354026,201833776.7,11150965085,2386632947,7715051292,939861726.7,3724733280,17135459616,13884975055,5796207539,4680320758,1326509603,11239340540,8143357846,4777873106,3386968548,4413719040,2438270828,11669577427,6445007136,895914516.6,3623723872,997245747.5,28872220832,,25630384560,3529413489,27150290404,1975946377,1067234027,4375423327,2803473710,471982960.7,4586794618,,850505490.6,4277065100,231232125.6,292312780.8,300403507.2,6929220783,640654363.4,1405633745,242788740.4,4592602057,493064293.2,2838091059,258593088.6,60403128416,33380081568,19613737021,4939054433,8397481835,2971324595,1144234492,10411535825,1046030822,13146731153,5296831946,10333798235,484664449.3,2807649640,1182841447,573336163,406700302.7,2843752582,2399645459,14396870083,25240069444,8248140161,1053770136,28327500351,8831376202,8104315814,422474383.7,9.62029E+11,-650117298,0,9.62679E+11,0.996196228,9.65702E+11,113.499832
3/14/2024,5302210212,73594378.8,4181722406,797917727.6,41736754555,28559472704,54289407132,8250464275,1576354972,16984401443,5366931233,7329929705,734714215.9,10896171662,403951987.2,725144491.8,397123623.7,1968619602,1.75084E+11,3324987340,8900199268,40374177766,3082379946,363611765.4,9744842945,1400585946,198969817.2,12873983208,2379270042,7806657058,922931903,3661397081,17110010914,13791102501,5741232772,4634880751,1292649748,10971672427,7947520625,4698300830,3312403618,4209584534,2371852554,11364531460,6039792595,894071829.4,3577985919,1045241532,28754308857,,25587419880,3446919301,26992988605,1900009287,1053038894,4188581189,2748406216,394914845.2,4497877238,,815985837.7,3814451124,231966195.8,304891814.4,292336030.2,6817201904,603106855,1371809173,233029208.8,4591372280,482887165.4,2711257336,252494195,58761631572,32697751008,19337384776,4928141119,8346763653,2934911303,1109929589,10234393972,1023454618,12630733172,5047079556,10252616381,473715896,2841815742,1199877571,552017267.5,398989237,2786512705,2377498894,14127937267,24981142368,8065319518,1031762251,29361238109,8717532350,7590480369,416515812.5,9.5301E+11,-9018890134,0,9.62029E+11,0.996196228,9.56649E+11,112.4357866
3/15/2024,5386989056,75514232.16,4192584023,808137363.5,41697705308,28332206703,54205264973,8076524342,1562373996,16843368453,5402699000,7376321665,734714215.9,10880561101,403555955.8,717487211,403168123.3,1959187641,1.74696E+11,3294143301,8754245532,40452290661,3142342873,364202044.3,9548383339,1427299336,213440349.4,12545280715,2375325629,7396481986,940887776.6,3679954184,16908117875,13648252964,5741232772,4581178924,1311571431,10966776059,8064031376,4714215285,3295196326,4277445465,2386256517,11330637463,5986229754,890754992.5,3570587132,1065906384,28583336494,,25860831480,3473674173,27032314055,1892099173,1057437386,4221998125,2764001772,390649082.3,4544852458,,845804942.1,4231805981,233434336.3,256971686.4,304070542.2,6790866340,628138527.3,1389380379,238321454,4552019417,468849747.8,2635157103,267837727.4,58848650682,32436583104,19373746913,4887605950,8292422744,2961961177,1122102297,10093805200,1021949537,12850806845,5008576062,10308317799,450418392.9,2878661537,1215911570,554859786.9,391044502.5,2789028744,2322783851,14265391818,24800248110,8100671576,1047901366,28461952384,8719954560,7709515607,416749481.9,9.50622E+11,-2387731016,0,9.5301E+11,0.996196228,9.54252E+11,112.154083
3/18/2024,5482365256,73594378.8,4261374262,782981336.6,41824041108,28950059139,54382406362,8157004013,1705678994,17105286862,5382828018,7354230256,742288589.3,10895056622,407120238.1,689155272,394705823.9,1973214660,1.76126E+11,3264841465,8879348734,40635686152,3131873155,364202044.3,9546150844,1435342078,210576389.9,12637839540,2375062668,7399558299,934731477.1,3621055553,16542787613,13636008718,5644767614,4564655285,1296633260,11217034864,8186739508,4689459466,3329610909,3990002012,2373452995,11318084131,6014175584,885964005.8,3556630330,1053574134,29040245395,,26056125480,3444689729,27460961456,1850966582,1053238826,4111014871,2747716147,401550476.3,4556596262,,831409512.4,4433984262,231782678.3,224625600,291895986,6798284808,632831965.8,1378712147,237427996.8,4612278488,477272198.4,2632172780,255704139,59161128395,32721279648,19570102456,4812771792,8299668198,2967163076,1105872020,10142074012,987332689.9,12778161167,5022104317,10499717353,451182245.4,2867942760,1196537154,547753488.4,387714724.1,2694677298,2333205764,14050245565,25105285487,8177436045,1036489870,29080578675,8664243739,7711499528,411608753.8,9.5597E+11,5347922398,0,9.50622E+11,0.996196228,9.5962E+11,112.7850289
3/19/2024,5242158531,74234329.92,4281287226,826218257.8,41780397832,29588650676,53545413300,8177772960,1618297898,17098571005,5458779324,7323302282,740605395.2,11181621922,417021022.1,688772408,397929557,2008282209,1.75533E+11,3329613945,8642546244,41157004817,3260841036,370104832.7,9537220861,1459183061,211631532.8,12748791465,2383477416,7768032239,957304575.4,3626703367,16716969843,13697229948,5794133019,4599768018,1295637382,11250765398,7642609509,4728361467,3395572193,3969036847,2403861361,11398425456,6050272282,912498701.4,3562515729,1076572114,29808147128,,26235795960,3433541866,27724441968,1887353105,1061036152,4070646237,2761517524,395957587.2,4580922715,,846686295,4156478519,247381670.9,241697145.6,292776074.4,6825733143,649259000.8,1376829518,238371090.5,4637488916,472008166.8,2614266843,256089332.3,59386586997,33318907104,19646462945,4889164995,8306913653,3023343583,1115093768,10219397837,985827609.6,12977936782,5078298605,10676895269,453601111.9,2914502448,1233949818,546616480.6,388123644.3,2703483433,2311710568,14187700115,25206373455,8293592807,1021491904,29079843965,8724798979,7884100623,411491919.1,9.5973E+11,3759735992,0,9.5597E+11,0.996196228,9.63395E+11,113.2286012
3/20/2024,5535352033,76794134.4,4498519558,858449417.3,42304117152,29681976639,52945346845,8203734144,1702183750,17320194275,5417712630,7409458780,786051635.4,11331037293,427317837.4,693366776.4,411630422.8,2030531963,1.76085E+11,3457616705,8938921688,41073797603,3225148818,376007621.1,9695728043,1533578418,209551393.8,13021721333,2459736072,7992944903,1025023870,3717068390,16548442881,13799265332,6020255647,4672058939,1338460140,11380247128,7945041673,4820311653,3444326186,3956899119,2487084257,11433574786,6036299366,913235776.3,3632131584,1121568162,29184687564,,26376407640,3520495199,27810957957,1921366593,1090626005,4183458885,2820587417,415769685.8,4727720275,,854912254.8,4056877135,245913530.4,253976678.4,305684037.6,6785673411,660992597.2,1418247361,235641082.2,4700822430,456917942.9,2660523848,269314301.6,60842179379,33474196128,19668280228,5113667469,8434916684,3011899405,1154562850,10332337484,1079895130,13211898600,5157386862,10653785106,459584623.6,2928905804,1229273235,568788131.9,399690242.9,2725498770,2352746851,14211605254,25335836992,8382983011,1040239362,28952004327,8832587306,7872197100,414529622,9.66794E+11,7063777563,0,9.5973E+11,0.996196228,9.70485E+11,114.0619831
3/21/2024,5537118259,76154183.28,4681356772,870634367.8,42467205185,30088981530,52141567793,8133638947,1670726556,17410858339,5508235989,7453641599,787734829.4,11522824187,442565044.8,671543526.2,410723747.8,2068501653,1.75166E+11,3486918541,9421462612,41148514285,3255130282,371285390.4,9798422837,1559430086,210274920.5,13324910816,2458920893,8053787539,1042466719,3708596669,16040599886,14015580346,6062783297,4721629856,1362361213,9618098718,8045439235,4873359837,3352410570,4052897508,2506289541,11466213449,6068902835,913235776.3,3664080890,1116568601,29376294522,,26431089960,3602989386,28003652660,1930858730,1086227514,4137602068,2807338096,420983395.9,5033059200,,875330262.3,4001282023,240040968.5,250981670.4,301136914.2,6947025108,670379474.3,1427158473,236071265.3,4894512301,444986137.9,2614266843,267613031.3,62420389596,33775362720,19635554304,5155761683,8558089411,3033747380,1161202508,10513462685,1097203553,13517437776,5097030034,10705931115,465822752.8,2991208695,1225264736,575894430.4,405531959.4,2804124975,2356655068,14343083520,25692305089,8576409271,1047249281,29062210911,8848331669,7943618243,420020854.4,9.7026E+11,3466260363,0,9.66794E+11,0.996196228,9.73965E+11,114.4709312
3/22/2024,5544183163,73594378.8,4603515186,868669053.2,42069821666,30178850975,52413922679,8034986448,1628783629,17501522404,5499846019,7389576511,767536500.5,11558505469,452267813.1,663503381.3,400145873.5,2057618621,1.74512E+11,3500798358,9428909231,41170589668,3234190847,369514553.8,9785027864,1492215748,204094797.3,13119026764,2464995289,7937571268,1060935617,3687215659,15313898051,14015580346,5982914296,4785658957,1345431286,9299562782,7729372835,4784946197,3305233913,3769316060,2456675891,11318084131,6057258739,896651591.5,3624732797,1110235824,29178791965,,26595136920,3569545797,28204212453,1916620525,1081629090,4079305370,2780839452,408565286.3,4944141821,,858437666.2,3886646467,235636547,241996646.4,291455941.8,6949621572,643783322.5,1391890551,234317441.8,4804738583,443231460.7,2579201049,258015298.7,61510644358,33535370592,19686461297,5099636064,8461483350,2992132190,1132799524,10351082653,1068607027,13482183256,4999210348,10691709476,453983038.2,2901438938,1240296609,560544825.7,401559592.2,2768900435,2356655068,14129491101,25497223046,8544592419,1042032597,28921146484,8870131555,7868229258,414295952.6,9.64029E+11,-6230958080,0,9.7026E+11,0.996196228,9.6771E+11,113.7358051
